data_size,alphabet_size,num_blocks,num_threads,duration,used_shmem
1000000000,2048,445440,256,9263,1
1000000000,2048,890880,256,12786,1
1000000000,2048,1781760,256,23569,1
1000000000,2048,3563520,256,46023,1
1000000000,2048,27,512,20860,1
1000000000,2048,54,512,11307,1
1000000000,2048,109,512,9048,1
1000000000,2048,218,512,9032,1
1000000000,2048,435,512,8192,1
1000000000,2048,870,512,7612,1
1000000000,2048,1740,512,7511,1
1000000000,2048,3480,512,7479,1
1000000000,2048,6960,512,7460,1
1000000000,2048,13920,512,7494,1
1000000000,2048,27840,512,7571,1
1000000000,2048,55680,512,7755,1
1000000000,2048,111360,512,8150,1
1000000000,2048,222720,512,8941,1
1000000000,2048,445440,512,10467,1
1000000000,2048,890880,512,14043,1
1000000000,2048,1781760,512,23805,1
1000000000,2048,14,1024,22567,1
1000000000,2048,27,1024,12025,1
1000000000,2048,54,1024,9170,1
1000000000,2048,109,1024,9123,1
1000000000,2048,218,1024,9116,1
1000000000,2048,435,1024,8062,1
1000000000,2048,870,1024,7611,1
1000000000,2048,1740,1024,7630,1
1000000000,2048,3480,1024,7630,1
1000000000,2048,6960,1024,7613,1
1000000000,2048,13920,1024,7694,1
1000000000,2048,27840,1024,7890,1
1000000000,2048,55680,1024,8273,1
1000000000,2048,111360,1024,8973,1
1000000000,2048,222720,1024,10234,1
1000000000,2048,445440,1024,12623,1
1000000000,2048,890880,1024,17848,1
2000000000,2048,218,64,51000,0
2000000000,2048,435,64,51398,0
2000000000,2048,870,64,49550,0
2000000000,2048,1740,64,49288,0
2000000000,2048,3480,64,47891,0
2000000000,2048,6960,64,47375,0
2000000000,2048,13920,64,47346,0
2000000000,2048,27840,64,47124,0
2000000000,2048,55680,64,47045,0
2000000000,2048,111360,64,47019,0
2000000000,2048,222720,64,46989,0
2000000000,2048,445440,64,46968,0
2000000000,2048,890880,64,46961,0
2000000000,2048,1781760,64,46969,0
2000000000,2048,3563520,64,47171,0
2000000000,2048,7127040,64,47170,0
2000000000,2048,14254080,64,47139,0
2000000000,2048,28508160,64,47046,0
2000000000,2048,109,128,52495,0
2000000000,2048,218,128,51983,0
2000000000,2048,435,128,49853,0
2000000000,2048,870,128,50001,0
2000000000,2048,1740,128,48352,0
2000000000,2048,3480,128,47630,0
2000000000,2048,6960,128,47465,0
2000000000,2048,13920,128,47334,0
2000000000,2048,27840,128,47239,0
2000000000,2048,55680,128,47209,0
2000000000,2048,111360,128,47187,0
2000000000,2048,222720,128,47176,0
2000000000,2048,445440,128,47162,0
2000000000,2048,890880,128,47157,0
2000000000,2048,1781760,128,47151,0
2000000000,2048,3563520,128,47138,0
2000000000,2048,7127040,128,47101,0
2000000000,2048,14254080,128,47011,0
2000000000,2048,54,256,40526,1
2000000000,2048,109,256,22340,1
2000000000,2048,218,256,16433,1
2000000000,2048,435,256,16160,1
2000000000,2048,870,256,16394,1
2000000000,2048,1740,256,15307,1
2000000000,2048,3480,256,15098,1
2000000000,2048,6960,256,14948,1
2000000000,2048,13920,256,14917,1
2000000000,2048,27840,256,14907,1
2000000000,2048,55680,256,14968,1
2000000000,2048,111360,256,15154,1
2000000000,2048,222720,256,15575,1
2000000000,2048,445440,256,16590,1
2000000000,2048,890880,256,18579,1
2000000000,2048,1781760,256,25466,1
2000000000,2048,3563520,256,46884,1
2000000000,2048,7127040,256,91964,1
2000000000,2048,27,512,41722,1
2000000000,2048,54,512,22628,1
2000000000,2048,109,512,18152,1
2000000000,2048,218,512,18084,1
2000000000,2048,435,512,16489,1
2000000000,2048,870,512,15325,1
2000000000,2048,1740,512,15124,1
2000000000,2048,3480,512,15058,1
2000000000,2048,6960,512,14929,1
2000000000,2048,13920,512,14909,1
2000000000,2048,27840,512,14966,1
2000000000,2048,55680,512,15118,1
2000000000,2048,111360,512,15495,1
2000000000,2048,222720,512,16281,1
2000000000,2048,445440,512,17962,1
2000000000,2048,890880,512,21068,1
2000000000,2048,1781760,512,28093,1
2000000000,2048,3563520,512,47503,1
2000000000,2048,14,1024,44990,1
2000000000,2048,27,1024,24060,1
2000000000,2048,54,1024,18432,1
2000000000,2048,109,1024,18222,1
2000000000,2048,218,1024,18441,1
2000000000,2048,435,1024,16190,1
2000000000,2048,870,1024,15262,1
2000000000,2048,1740,1024,15241,1
2000000000,2048,3480,1024,15212,1
2000000000,2048,6960,1024,15119,1
2000000000,2048,13920,1024,15188,1
2000000000,2048,27840,1024,15364,1
2000000000,2048,55680,1024,15754,1
2000000000,2048,111360,1024,16530,1
2000000000,2048,222720,1024,17923,1
2000000000,2048,445440,1024,20454,1
2000000000,2048,890880,1024,25236,1
2000000000,2048,1781760,1024,35785,1
1000000000,4096,218,64,14554,0
1000000000,4096,435,64,12623,0
1000000000,4096,870,64,12770,0
1000000000,4096,1740,64,12417,0
1000000000,4096,3480,64,12078,0
1000000000,4096,6960,64,11979,0
1000000000,4096,13920,64,11902,0
1000000000,4096,27840,64,11844,0
1000000000,4096,55680,64,11837,0
1000000000,4096,111360,64,11849,0
1000000000,4096,222720,64,11932,0
1000000000,4096,445440,64,11930,0
1000000000,4096,890880,64,11927,0
1000000000,4096,1781760,64,11922,0
1000000000,4096,3563520,64,11918,0
1000000000,4096,7127040,64,11897,0
1000000000,4096,14254080,64,11973,0
1000000000,4096,109,128,15628,0
1000000000,4096,218,128,13496,0
1000000000,4096,435,128,12924,0
1000000000,4096,870,128,12470,0
1000000000,4096,1740,128,12054,0
1000000000,4096,3480,128,12089,0
1000000000,4096,6960,128,12010,0
1000000000,4096,13920,128,11961,0
1000000000,4096,27840,128,11922,0
1000000000,4096,55680,128,11874,0
1000000000,4096,111360,128,11921,0
1000000000,4096,222720,128,11916,0
1000000000,4096,445440,128,11911,0
1000000000,4096,890880,128,11905,0
1000000000,4096,1781760,128,11895,0
1000000000,4096,3563520,128,11873,0
1000000000,4096,7127040,128,12005,0
1000000000,4096,54,256,15127,0
1000000000,4096,109,256,14391,0
1000000000,4096,218,256,13840,0
1000000000,4096,435,256,12890,0
1000000000,4096,870,256,12351,0
1000000000,4096,1740,256,12073,0
1000000000,4096,3480,256,12017,0
1000000000,4096,6960,256,11989,0
1000000000,4096,13920,256,11944,0
1000000000,4096,27840,256,11938,0
1000000000,4096,55680,256,11935,0
1000000000,4096,111360,256,11930,0
1000000000,4096,222720,256,11914,0
1000000000,4096,445440,256,11913,0
1000000000,4096,890880,256,11900,0
1000000000,4096,1781760,256,11869,0
1000000000,4096,3563520,256,11996,0
1000000000,4096,27,512,20940,1
1000000000,4096,54,512,11314,1
1000000000,4096,109,512,9021,1
1000000000,4096,218,512,9037,1
1000000000,4096,435,512,8233,1
1000000000,4096,870,512,7613,1
1000000000,4096,1740,512,7569,1
1000000000,4096,3480,512,7540,1
1000000000,4096,6960,512,7502,1
1000000000,4096,13920,512,7524,1
1000000000,4096,27840,512,7628,1
1000000000,4096,55680,512,7867,1
1000000000,4096,111360,512,8368,1
1000000000,4096,222720,512,9431,1
1000000000,4096,445440,512,11463,1
1000000000,4096,890880,512,15628,1
1000000000,4096,1781760,512,25540,1
1000000000,4096,14,1024,22641,1
1000000000,4096,27,1024,12026,1
1000000000,4096,54,1024,9240,1
1000000000,4096,109,1024,9170,1
1000000000,4096,218,1024,9164,1
1000000000,4096,435,1024,8118,1
1000000000,4096,870,1024,7647,1
1000000000,4096,1740,1024,7656,1
1000000000,4096,3480,1024,7660,1
1000000000,4096,6960,1024,7637,1
1000000000,4096,13920,1024,7707,1
1000000000,4096,27840,1024,7879,1
1000000000,4096,55680,1024,8230,1
1000000000,4096,111360,1024,8808,1
1000000000,4096,222720,1024,9935,1
1000000000,4096,445440,1024,12304,1
1000000000,4096,890880,1024,17907,1
2000000000,4096,218,64,28886,0
2000000000,4096,435,64,25123,0
2000000000,4096,870,64,25575,0
2000000000,4096,1740,64,24605,0
2000000000,4096,3480,64,23952,0
2000000000,4096,6960,64,23726,0
2000000000,4096,13920,64,23729,0
2000000000,4096,27840,64,23680,0
2000000000,4096,55680,64,23673,0
2000000000,4096,111360,64,23659,0
2000000000,4096,222720,64,23648,0
2000000000,4096,445440,64,23639,0
2000000000,4096,890880,64,23488,0
2000000000,4096,1781760,64,23457,0
2000000000,4096,3563520,64,23615,0
2000000000,4096,7127040,64,23597,0
2000000000,4096,14254080,64,23565,0
2000000000,4096,28508160,64,23672,0
2000000000,4096,109,128,31014,0
2000000000,4096,218,128,27116,0
2000000000,4096,435,128,25871,0
2000000000,4096,870,128,24758,0
2000000000,4096,1740,128,23988,0
2000000000,4096,3480,128,23957,0
2000000000,4096,6960,128,23802,0
2000000000,4096,13920,128,23681,0
2000000000,4096,27840,128,23664,0
2000000000,4096,55680,128,23648,0
2000000000,4096,111360,128,23637,0
2000000000,4096,222720,128,23626,0
2000000000,4096,445440,128,23612,0
2000000000,4096,890880,128,23601,0
2000000000,4096,1781760,128,23589,0
2000000000,4096,3563520,128,23577,0
2000000000,4096,7127040,128,23530,0
2000000000,4096,14254080,128,23798,0
2000000000,4096,54,256,30031,0
2000000000,4096,109,256,28566,0
2000000000,4096,218,256,27637,0
2000000000,4096,435,256,25793,0
2000000000,4096,870,256,24660,0
2000000000,4096,1740,256,24115,0
2000000000,4096,3480,256,24031,0
2000000000,4096,6960,256,23975,0
2000000000,4096,13920,256,23884,0
2000000000,4096,27840,256,23881,0
2000000000,4096,55680,256,23869,0
2000000000,4096,111360,256,23850,0
2000000000,4096,222720,256,23836,0
2000000000,4096,445440,256,23827,0
2000000000,4096,890880,256,23820,0
2000000000,4096,1781760,256,23830,0
2000000000,4096,3563520,256,23731,0
2000000000,4096,7127040,256,23901,0
2000000000,4096,27,512,41795,1
2000000000,4096,54,512,22624,1
2000000000,4096,109,512,18201,1
2000000000,4096,218,512,18034,1
2000000000,4096,435,512,16498,1
2000000000,4096,870,512,15306,1
2000000000,4096,1740,512,15125,1
2000000000,4096,3480,512,15073,1
2000000000,4096,6960,512,14943,1
2000000000,4096,13920,512,14928,1
2000000000,4096,27840,512,15021,1
2000000000,4096,55680,512,15229,1
2000000000,4096,111360,512,15717,1
2000000000,4096,222720,512,16820,1
2000000000,4096,445440,512,18896,1
2000000000,4096,890880,512,22939,1
2000000000,4096,1781760,512,31257,1
2000000000,4096,3563520,512,51084,1
2000000000,4096,14,1024,45094,1
2000000000,4096,27,1024,24080,1
2000000000,4096,54,1024,18455,1
2000000000,4096,109,1024,18416,1
2000000000,4096,218,1024,18464,1
2000000000,4096,435,1024,16307,1
2000000000,4096,870,1024,15323,1
2000000000,4096,1740,1024,15298,1
2000000000,4096,3480,1024,15266,1
2000000000,4096,6960,1024,15172,1
2000000000,4096,13920,1024,15223,1
2000000000,4096,27840,1024,15378,1
2000000000,4096,55680,1024,15729,1
2000000000,4096,111360,1024,16453,1
2000000000,4096,222720,1024,17623,1
2000000000,4096,445440,1024,19892,1
2000000000,4096,890880,1024,24625,1
2000000000,4096,1781760,1024,35931,1
1000000000,8192,218,64,14366,0
1000000000,8192,435,64,14389,0
1000000000,8192,870,64,14424,0
1000000000,8192,1740,64,14350,0
1000000000,8192,3480,64,13973,0
1000000000,8192,6960,64,13822,0
1000000000,8192,13920,64,13802,0
1000000000,8192,27840,64,13735,0
1000000000,8192,55680,64,13734,0
1000000000,8192,111360,64,13707,0
1000000000,8192,222720,64,13713,0
1000000000,8192,445440,64,13710,0
1000000000,8192,890880,64,13701,0
1000000000,8192,1781760,64,13714,0
1000000000,8192,3563520,64,13704,0
1000000000,8192,7127040,64,13727,0
1000000000,8192,14254080,64,13739,0
1000000000,8192,109,128,15316,0
1000000000,8192,218,128,15265,0
1000000000,8192,435,128,14678,0
1000000000,8192,870,128,14389,0
1000000000,8192,1740,128,13992,0
1000000000,8192,3480,128,13912,0
1000000000,8192,6960,128,13901,0
1000000000,8192,13920,128,13850,0
1000000000,8192,27840,128,13854,0
1000000000,8192,55680,128,13835,0
1000000000,8192,111360,128,13840,0
1000000000,8192,222720,128,13832,0
1000000000,8192,445440,128,13829,0
1000000000,8192,890880,128,13837,0
1000000000,8192,1781760,128,13823,0
1000000000,8192,3563520,128,13834,0
1000000000,8192,7127040,128,13727,0
1000000000,8192,54,256,14809,0
1000000000,8192,109,256,15927,0
1000000000,8192,218,256,15511,0
1000000000,8192,435,256,15038,0
1000000000,8192,870,256,14418,0
1000000000,8192,1740,256,14020,0
1000000000,8192,3480,256,13923,0
1000000000,8192,6960,256,13931,0
1000000000,8192,13920,256,13980,0
1000000000,8192,27840,256,13971,0
1000000000,8192,55680,256,13959,0
1000000000,8192,111360,256,13964,0
1000000000,8192,222720,256,13947,0
1000000000,8192,445440,256,13966,0
1000000000,8192,890880,256,13892,0
1000000000,8192,1781760,256,13872,0
1000000000,8192,3563520,256,13817,0
1000000000,8192,27,512,17565,0
1000000000,8192,54,512,15206,0
1000000000,8192,109,512,15896,0
1000000000,8192,218,512,14582,0
1000000000,8192,435,512,14733,0
1000000000,8192,870,512,14246,0
1000000000,8192,1740,512,14216,0
1000000000,8192,3480,512,14058,0
1000000000,8192,6960,512,13967,0
1000000000,8192,13920,512,13983,0
1000000000,8192,27840,512,13958,0
1000000000,8192,55680,512,13962,0
1000000000,8192,111360,512,13845,0
1000000000,8192,222720,512,13825,0
1000000000,8192,445440,512,13907,0
1000000000,8192,890880,512,13828,0
1000000000,8192,1781760,512,13759,0
1000000000,8192,14,1024,33841,0
1000000000,8192,27,1024,17538,0
1000000000,8192,54,1024,15262,0
1000000000,8192,109,1024,15674,0
1000000000,8192,218,1024,14540,0
1000000000,8192,435,1024,14865,0
1000000000,8192,870,1024,14281,0
1000000000,8192,1740,1024,14118,0
1000000000,8192,3480,1024,14036,0
1000000000,8192,6960,1024,13969,0
1000000000,8192,13920,1024,13974,0
1000000000,8192,27840,1024,13946,0
1000000000,8192,55680,1024,13870,0
1000000000,8192,111360,1024,13821,0
1000000000,8192,222720,1024,13831,0
1000000000,8192,445440,1024,13787,0
1000000000,8192,890880,1024,13777,0
2000000000,8192,218,64,28689,0
2000000000,8192,435,64,28834,0
2000000000,8192,870,64,29027,0
2000000000,8192,1740,64,28681,0
2000000000,8192,3480,64,27907,0
2000000000,8192,6960,64,27576,0
2000000000,8192,13920,64,27491,0
2000000000,8192,27840,64,27444,0
2000000000,8192,55680,64,27433,0
2000000000,8192,111360,64,27414,0
2000000000,8192,222720,64,27398,0
2000000000,8192,445440,64,27384,0
2000000000,8192,890880,64,27384,0
2000000000,8192,1781760,64,27393,0
2000000000,8192,3563520,64,27388,0
2000000000,8192,7127040,64,27384,0
2000000000,8192,14254080,64,27374,0
2000000000,8192,28508160,64,27339,0
2000000000,8192,109,128,30608,0
2000000000,8192,218,128,30494,0
2000000000,8192,435,128,29246,0
2000000000,8192,870,128,28809,0
2000000000,8192,1740,128,28165,0
2000000000,8192,3480,128,27854,0
2000000000,8192,6960,128,27703,0
2000000000,8192,13920,128,27691,0
2000000000,8192,27840,128,27679,0
2000000000,8192,55680,128,27649,0
2000000000,8192,111360,128,27636,0
2000000000,8192,222720,128,27631,0
2000000000,8192,445440,128,27635,0
2000000000,8192,890880,128,27640,0
2000000000,8192,1781760,128,27633,0
2000000000,8192,3563520,128,27629,0
2000000000,8192,7127040,128,27626,0
2000000000,8192,14254080,128,27505,0
2000000000,8192,54,256,29527,0
2000000000,8192,109,256,31717,0
2000000000,8192,218,256,30894,0
2000000000,8192,435,256,29970,0
2000000000,8192,870,256,28730,0
2000000000,8192,1740,256,28115,0
2000000000,8192,3480,256,27855,0
2000000000,8192,6960,256,27691,0
2000000000,8192,13920,256,27691,0
2000000000,8192,27840,256,27663,0
2000000000,8192,55680,256,27655,0
2000000000,8192,111360,256,27652,0
2000000000,8192,222720,256,27652,0
2000000000,8192,445440,256,27651,0
2000000000,8192,890880,256,27612,0
2000000000,8192,1781760,256,27755,0
2000000000,8192,3563520,256,27690,0
2000000000,8192,7127040,256,27626,0
2000000000,8192,27,512,35131,0
2000000000,8192,54,512,30499,0
2000000000,8192,109,512,31890,0
2000000000,8192,218,512,29377,0
2000000000,8192,435,512,29914,0
2000000000,8192,870,512,28515,0
2000000000,8192,1740,512,28400,0
2000000000,8192,3480,512,28089,0
2000000000,8192,6960,512,27930,0
2000000000,8192,13920,512,27939,0
2000000000,8192,27840,512,27910,0
2000000000,8192,55680,512,27899,0
2000000000,8192,111360,512,27902,0
2000000000,8192,222720,512,27900,0
2000000000,8192,445440,512,27896,0
2000000000,8192,890880,512,27895,0
2000000000,8192,1781760,512,27675,0
2000000000,8192,3563520,512,27591,0
2000000000,8192,14,1024,67614,0
2000000000,8192,27,1024,35346,0
2000000000,8192,54,1024,30786,0
2000000000,8192,109,1024,31578,0
2000000000,8192,218,1024,29681,0
2000000000,8192,435,1024,29939,0
2000000000,8192,870,1024,28612,0
2000000000,8192,1740,1024,28240,0
2000000000,8192,3480,1024,28087,0
2000000000,8192,6960,1024,27947,0
2000000000,8192,13920,1024,27939,0
2000000000,8192,27840,1024,27919,0
2000000000,8192,55680,1024,27911,0
2000000000,8192,111360,1024,27917,0
2000000000,8192,222720,1024,27907,0
2000000000,8192,445440,1024,27672,0
2000000000,8192,890880,1024,27762,0
2000000000,8192,1781760,1024,27750,0
1000000000,16384,218,64,14689,0
1000000000,16384,435,64,14730,0
1000000000,16384,870,64,14769,0
1000000000,16384,1740,64,14780,0
1000000000,16384,3480,64,14319,0
1000000000,16384,6960,64,14224,0
1000000000,16384,13920,64,14204,0
1000000000,16384,27840,64,14147,0
1000000000,16384,55680,64,14177,0
1000000000,16384,111360,64,14163,0
1000000000,16384,222720,64,14156,0
1000000000,16384,445440,64,14152,0
1000000000,16384,890880,64,14152,0
1000000000,16384,1781760,64,14152,0
1000000000,16384,3563520,64,14153,0
1000000000,16384,7127040,64,14148,0
1000000000,16384,14254080,64,14082,0
1000000000,16384,109,128,15236,0
1000000000,16384,218,128,15588,0
1000000000,16384,435,128,14905,0
1000000000,16384,870,128,14758,0
1000000000,16384,1740,128,14364,0
1000000000,16384,3480,128,14267,0
1000000000,16384,6960,128,14193,0
1000000000,16384,13920,128,14187,0
1000000000,16384,27840,128,14177,0
1000000000,16384,55680,128,14170,0
1000000000,16384,111360,128,14164,0
1000000000,16384,222720,128,14158,0
1000000000,16384,445440,128,14159,0
1000000000,16384,890880,128,14159,0
1000000000,16384,1781760,128,14158,0
1000000000,16384,3563520,128,14156,0
1000000000,16384,7127040,128,14100,0
1000000000,16384,54,256,14676,0
1000000000,16384,109,256,16062,0
1000000000,16384,218,256,15798,0
1000000000,16384,435,256,15259,0
1000000000,16384,870,256,14756,0
1000000000,16384,1740,256,14485,0
1000000000,16384,3480,256,14373,0
1000000000,16384,6960,256,14304,0
1000000000,16384,13920,256,14299,0
1000000000,16384,27840,256,14291,0
1000000000,16384,55680,256,14277,0
1000000000,16384,111360,256,14286,0
1000000000,16384,222720,256,14273,0
1000000000,16384,445440,256,14286,0
1000000000,16384,890880,256,14270,0
1000000000,16384,1781760,256,14190,0
1000000000,16384,3563520,256,14106,0
1000000000,16384,27,512,17615,0
1000000000,16384,54,512,15380,0
1000000000,16384,109,512,16100,0
1000000000,16384,218,512,14932,0
1000000000,16384,435,512,15106,0
1000000000,16384,870,512,14511,0
1000000000,16384,1740,512,14506,0
1000000000,16384,3480,512,14380,0
1000000000,16384,6960,512,14310,0
1000000000,16384,13920,512,14304,0
1000000000,16384,27840,512,14280,0
1000000000,16384,55680,512,14289,0
1000000000,16384,111360,512,14273,0
1000000000,16384,222720,512,14171,0
1000000000,16384,445440,512,14142,0
1000000000,16384,890880,512,14156,0
1000000000,16384,1781760,512,14060,0
1000000000,16384,14,1024,33770,0
1000000000,16384,27,1024,17581,0
1000000000,16384,54,1024,15376,0
1000000000,16384,109,1024,16021,0
1000000000,16384,218,1024,14972,0
1000000000,16384,435,1024,15106,0
1000000000,16384,870,1024,14635,0
1000000000,16384,1740,1024,14449,0
1000000000,16384,3480,1024,14356,0
1000000000,16384,6960,1024,14298,0
1000000000,16384,13920,1024,14298,0
1000000000,16384,27840,1024,14288,0
1000000000,16384,55680,1024,14282,0
1000000000,16384,111360,1024,14165,0
1000000000,16384,222720,1024,14149,0
1000000000,16384,445440,1024,14109,0
1000000000,16384,890880,1024,14072,0
2000000000,16384,218,64,29171,0
2000000000,16384,435,64,29567,0
2000000000,16384,870,64,29407,0
2000000000,16384,1740,64,29361,0
2000000000,16384,3480,64,28484,0
2000000000,16384,6960,64,28187,0
2000000000,16384,13920,64,28047,0
2000000000,16384,27840,64,28020,0
2000000000,16384,55680,64,28050,0
2000000000,16384,111360,64,28019,0
2000000000,16384,222720,64,28033,0
2000000000,16384,445440,64,27988,0
2000000000,16384,890880,64,28016,0
2000000000,16384,1781760,64,28005,0
2000000000,16384,3563520,64,28022,0
2000000000,16384,7127040,64,28015,0
2000000000,16384,14254080,64,28006,0
2000000000,16384,28508160,64,27964,0
2000000000,16384,109,128,30374,0
2000000000,16384,218,128,31167,0
2000000000,16384,435,128,29754,0
2000000000,16384,870,128,29567,0
2000000000,16384,1740,128,28649,0
2000000000,16384,3480,128,28291,0
2000000000,16384,6960,128,28291,0
2000000000,16384,13920,128,28204,0
2000000000,16384,27840,128,28268,0
2000000000,16384,55680,128,28218,0
2000000000,16384,111360,128,28160,0
2000000000,16384,222720,128,28186,0
2000000000,16384,445440,128,28146,0
2000000000,16384,890880,128,28176,0
2000000000,16384,1781760,128,28153,0
2000000000,16384,3563520,128,28138,0
2000000000,16384,7127040,128,28110,0
2000000000,16384,14254080,128,28053,0
2000000000,16384,54,256,29262,0
2000000000,16384,109,256,32017,0
2000000000,16384,218,256,31328,0
2000000000,16384,435,256,30661,0
2000000000,16384,870,256,29315,0
2000000000,16384,1740,256,28787,0
2000000000,16384,3480,256,28477,0
2000000000,16384,6960,256,28321,0
2000000000,16384,13920,256,28332,0
2000000000,16384,27840,256,28333,0
2000000000,16384,55680,256,28264,0
2000000000,16384,111360,256,28291,0
2000000000,16384,222720,256,28287,0
2000000000,16384,445440,256,28289,0
2000000000,16384,890880,256,28290,0
2000000000,16384,1781760,256,28285,0
2000000000,16384,3563520,256,28272,0
2000000000,16384,7127040,256,28223,0
2000000000,16384,27,512,34948,0
2000000000,16384,54,512,30758,0
2000000000,16384,109,512,32257,0
2000000000,16384,218,512,29719,0
2000000000,16384,435,512,30229,0
2000000000,16384,870,512,28952,0
2000000000,16384,1740,512,28875,0
2000000000,16384,3480,512,28685,0
2000000000,16384,6960,512,28595,0
2000000000,16384,13920,512,28590,0
2000000000,16384,27840,512,28567,0
2000000000,16384,55680,512,28568,0
2000000000,16384,111360,512,28320,0
2000000000,16384,222720,512,28349,0
2000000000,16384,445440,512,28295,0
2000000000,16384,890880,512,28352,0
2000000000,16384,1781760,512,28265,0
2000000000,16384,3563520,512,28137,0
2000000000,16384,14,1024,67421,0
2000000000,16384,27,1024,35247,0
2000000000,16384,54,1024,30708,0
2000000000,16384,109,1024,31939,0
2000000000,16384,218,1024,30278,0
2000000000,16384,435,1024,30136,0
2000000000,16384,870,1024,29180,0
2000000000,16384,1740,1024,28881,0
2000000000,16384,3480,1024,28678,0
2000000000,16384,6960,1024,28604,0
2000000000,16384,13920,1024,28593,0
2000000000,16384,27840,1024,28569,0
2000000000,16384,55680,1024,28560,0
2000000000,16384,111360,1024,28552,0
2000000000,16384,222720,1024,28551,0
2000000000,16384,445440,1024,28541,0
2000000000,16384,890880,1024,28394,0
2000000000,16384,1781760,1024,28339,0
1000000000,32768,218,64,14095,0
1000000000,32768,435,64,9922,0
1000000000,32768,870,64,10524,0
1000000000,32768,1740,64,10199,0
1000000000,32768,3480,64,9854,0
1000000000,32768,6960,64,9763,0
1000000000,32768,13920,64,9670,0
1000000000,32768,27840,64,9638,0
1000000000,32768,55680,64,9632,0
1000000000,32768,111360,64,9692,0
1000000000,32768,222720,64,9677,0
1000000000,32768,445440,64,9680,0
1000000000,32768,890880,64,9676,0
1000000000,32768,1781760,64,9662,0
1000000000,32768,3563520,64,9665,0
1000000000,32768,7127040,64,9655,0
1000000000,32768,14254080,64,10203,0
1000000000,32768,109,128,15158,0
1000000000,32768,218,128,10870,0
1000000000,32768,435,128,10727,0
1000000000,32768,870,128,9970,0
1000000000,32768,1740,128,9899,0
1000000000,32768,3480,128,9697,0
1000000000,32768,6960,128,9740,0
1000000000,32768,13920,128,9805,0
1000000000,32768,27840,128,9770,0
1000000000,32768,55680,128,9758,0
1000000000,32768,111360,128,9723,0
1000000000,32768,222720,128,9672,0
1000000000,32768,445440,128,9719,0
1000000000,32768,890880,128,9684,0
1000000000,32768,1781760,128,9643,0
1000000000,32768,3563520,128,9630,0
1000000000,32768,7127040,128,10181,0
1000000000,32768,54,256,14489,0
1000000000,32768,109,256,11399,0
1000000000,32768,218,256,11451,0
1000000000,32768,435,256,10406,0
1000000000,32768,870,256,9928,0
1000000000,32768,1740,256,9930,0
1000000000,32768,3480,256,9765,0
1000000000,32768,6960,256,9814,0
1000000000,32768,13920,256,9786,0
1000000000,32768,27840,256,9769,0
1000000000,32768,55680,256,9760,0
1000000000,32768,111360,256,9742,0
1000000000,32768,222720,256,9750,0
1000000000,32768,445440,256,9733,0
1000000000,32768,890880,256,9723,0
1000000000,32768,1781760,256,9728,0
1000000000,32768,3563520,256,10267,0
1000000000,32768,27,512,17719,0
1000000000,32768,54,512,11590,0
1000000000,32768,109,512,11672,0
1000000000,32768,218,512,11569,0
1000000000,32768,435,512,10448,0
1000000000,32768,870,512,9884,0
1000000000,32768,1740,512,9935,0
1000000000,32768,3480,512,9807,0
1000000000,32768,6960,512,9790,0
1000000000,32768,13920,512,9784,0
1000000000,32768,27840,512,9757,0
1000000000,32768,55680,512,9732,0
1000000000,32768,111360,512,9734,0
1000000000,32768,222720,512,9691,0
1000000000,32768,445440,512,9714,0
1000000000,32768,890880,512,9793,0
1000000000,32768,1781760,512,10372,0
1000000000,32768,14,1024,33804,0
1000000000,32768,27,1024,17466,0
1000000000,32768,54,1024,11641,0
1000000000,32768,109,1024,11796,0
1000000000,32768,218,1024,11624,0
1000000000,32768,435,1024,10510,0
1000000000,32768,870,1024,9981,0
1000000000,32768,1740,1024,10053,0
1000000000,32768,3480,1024,9857,0
1000000000,32768,6960,1024,9871,0
1000000000,32768,13920,1024,9855,0
1000000000,32768,27840,1024,9870,0
1000000000,32768,55680,1024,9879,0
1000000000,32768,111360,1024,9926,0
1000000000,32768,222720,1024,9994,0
1000000000,32768,445440,1024,10346,0
1000000000,32768,890880,1024,11107,0
2000000000,32768,218,64,27996,0
2000000000,32768,435,64,19771,0
2000000000,32768,870,64,21101,0
2000000000,32768,1740,64,20383,0
2000000000,32768,3480,64,19592,0
2000000000,32768,6960,64,19447,0
2000000000,32768,13920,64,19258,0
2000000000,32768,27840,64,19262,0
2000000000,32768,55680,64,19216,0
2000000000,32768,111360,64,19224,0
2000000000,32768,222720,64,19191,0
2000000000,32768,445440,64,19212,0
2000000000,32768,890880,64,19179,0
2000000000,32768,1781760,64,19175,0
2000000000,32768,3563520,64,19158,0
2000000000,32768,7127040,64,19141,0
2000000000,32768,14254080,64,19101,0
2000000000,32768,28508160,64,20195,0
2000000000,32768,109,128,30145,0
2000000000,32768,218,128,21690,0
2000000000,32768,435,128,21403,0
2000000000,32768,870,128,19846,0
2000000000,32768,1740,128,19727,0
2000000000,32768,3480,128,19488,0
2000000000,32768,6960,128,19390,0
2000000000,32768,13920,128,19410,0
2000000000,32768,27840,128,19360,0
2000000000,32768,55680,128,19345,0
2000000000,32768,111360,128,19334,0
2000000000,32768,222720,128,19315,0
2000000000,32768,445440,128,19303,0
2000000000,32768,890880,128,19273,0
2000000000,32768,1781760,128,19248,0
2000000000,32768,3563520,128,19236,0
2000000000,32768,7127040,128,19169,0
