alphabet_size,group_size,num_blocks,num_threads,duration,use_shmem,GPU_name
16,32,4352,64,30911438,1,NVIDIA GeForce RTX 2080 Ti
16,32,2176,128,31030631,1,NVIDIA GeForce RTX 2080 Ti
16,32,1088,256,31235594,1,NVIDIA GeForce RTX 2080 Ti
16,32,544,512,31646910,1,NVIDIA GeForce RTX 2080 Ti
16,32,272,1024,31864835,1,NVIDIA GeForce RTX 2080 Ti
16,32,8704,64,30641060,1,NVIDIA GeForce RTX 2080 Ti
16,32,4352,128,30631118,1,NVIDIA GeForce RTX 2080 Ti
16,32,2176,256,30686381,1,NVIDIA GeForce RTX 2080 Ti
16,32,1088,512,31055318,1,NVIDIA GeForce RTX 2080 Ti
16,32,544,1024,31761385,1,NVIDIA GeForce RTX 2080 Ti
16,32,17408,64,31568559,1,NVIDIA GeForce RTX 2080 Ti
16,32,8704,128,31500858,1,NVIDIA GeForce RTX 2080 Ti
16,32,4352,256,31407707,1,NVIDIA GeForce RTX 2080 Ti
16,32,2176,512,31839650,1,NVIDIA GeForce RTX 2080 Ti
16,32,1088,1024,32509846,1,NVIDIA GeForce RTX 2080 Ti
16,32,34816,64,33927591,1,NVIDIA GeForce RTX 2080 Ti
16,32,17408,128,33870467,1,NVIDIA GeForce RTX 2080 Ti
16,32,8704,256,33550803,1,NVIDIA GeForce RTX 2080 Ti
16,32,4352,512,33857537,1,NVIDIA GeForce RTX 2080 Ti
16,32,2176,1024,35148226,1,NVIDIA GeForce RTX 2080 Ti
16,32,69632,64,40190106,1,NVIDIA GeForce RTX 2080 Ti
16,32,34816,128,39939863,1,NVIDIA GeForce RTX 2080 Ti
16,32,17408,256,39404682,1,NVIDIA GeForce RTX 2080 Ti
16,32,8704,512,39280687,1,NVIDIA GeForce RTX 2080 Ti
16,32,4352,1024,41884868,1,NVIDIA GeForce RTX 2080 Ti
16,32,139264,64,51158695,1,NVIDIA GeForce RTX 2080 Ti
16,32,69632,128,50988359,1,NVIDIA GeForce RTX 2080 Ti
16,32,34816,256,50296732,1,NVIDIA GeForce RTX 2080 Ti
16,32,17408,512,50733394,1,NVIDIA GeForce RTX 2080 Ti
16,32,8704,1024,54792604,1,NVIDIA GeForce RTX 2080 Ti
16,32,278528,64,80213026,1,NVIDIA GeForce RTX 2080 Ti
16,32,139264,128,80406649,1,NVIDIA GeForce RTX 2080 Ti
16,32,69632,256,80029345,1,NVIDIA GeForce RTX 2080 Ti
16,32,34816,512,80536123,1,NVIDIA GeForce RTX 2080 Ti
16,32,17408,1024,82964163,1,NVIDIA GeForce RTX 2080 Ti
32,2,1088,64,54492914,1,NVIDIA GeForce RTX 2080 Ti
32,2,544,128,55334783,1,NVIDIA GeForce RTX 2080 Ti
32,2,272,256,48990694,1,NVIDIA GeForce RTX 2080 Ti
32,2,136,512,47667692,1,NVIDIA GeForce RTX 2080 Ti
32,2,68,1024,47414100,1,NVIDIA GeForce RTX 2080 Ti
32,2,2176,64,46147416,1,NVIDIA GeForce RTX 2080 Ti
32,2,1088,128,46166968,1,NVIDIA GeForce RTX 2080 Ti
32,2,544,256,46539597,1,NVIDIA GeForce RTX 2080 Ti
32,2,272,512,45854669,1,NVIDIA GeForce RTX 2080 Ti
32,2,136,1024,45621993,1,NVIDIA GeForce RTX 2080 Ti
32,2,4352,64,41089511,1,NVIDIA GeForce RTX 2080 Ti
32,2,2176,128,41212542,1,NVIDIA GeForce RTX 2080 Ti
32,2,1088,256,41592586,1,NVIDIA GeForce RTX 2080 Ti
32,2,544,512,43083435,1,NVIDIA GeForce RTX 2080 Ti
32,2,272,1024,43425849,1,NVIDIA GeForce RTX 2080 Ti
32,2,8704,64,37877435,1,NVIDIA GeForce RTX 2080 Ti
32,2,4352,128,37964826,1,NVIDIA GeForce RTX 2080 Ti
32,2,2176,256,38146134,1,NVIDIA GeForce RTX 2080 Ti
32,2,1088,512,38658892,1,NVIDIA GeForce RTX 2080 Ti
32,2,544,1024,38932848,1,NVIDIA GeForce RTX 2080 Ti
32,2,17408,64,36477415,1,NVIDIA GeForce RTX 2080 Ti
32,2,8704,128,36293719,1,NVIDIA GeForce RTX 2080 Ti
32,2,4352,256,36203341,1,NVIDIA GeForce RTX 2080 Ti
32,2,2176,512,36320734,1,NVIDIA GeForce RTX 2080 Ti
32,2,1088,1024,36408281,1,NVIDIA GeForce RTX 2080 Ti
32,4,1088,64,52610424,1,NVIDIA GeForce RTX 2080 Ti
32,4,544,128,52721031,1,NVIDIA GeForce RTX 2080 Ti
32,4,272,256,52444396,1,NVIDIA GeForce RTX 2080 Ti
32,4,136,512,52589659,1,NVIDIA GeForce RTX 2080 Ti
32,4,68,1024,52571706,1,NVIDIA GeForce RTX 2080 Ti
32,4,2176,64,51744431,1,NVIDIA GeForce RTX 2080 Ti
32,4,1088,128,51596024,1,NVIDIA GeForce RTX 2080 Ti
32,4,544,256,51952215,1,NVIDIA GeForce RTX 2080 Ti
32,4,272,512,51724974,1,NVIDIA GeForce RTX 2080 Ti
32,4,136,1024,51457468,1,NVIDIA GeForce RTX 2080 Ti
32,4,4352,64,49598615,1,NVIDIA GeForce RTX 2080 Ti
32,4,2176,128,49775783,1,NVIDIA GeForce RTX 2080 Ti
32,4,1088,256,50137096,1,NVIDIA GeForce RTX 2080 Ti
32,4,544,512,50612764,1,NVIDIA GeForce RTX 2080 Ti
32,4,272,1024,50085948,1,NVIDIA GeForce RTX 2080 Ti
32,4,8704,64,46067901,1,NVIDIA GeForce RTX 2080 Ti
32,4,4352,128,46135964,1,NVIDIA GeForce RTX 2080 Ti
32,4,2176,256,46496436,1,NVIDIA GeForce RTX 2080 Ti
32,4,1088,512,47390833,1,NVIDIA GeForce RTX 2080 Ti
32,4,544,1024,48029102,1,NVIDIA GeForce RTX 2080 Ti
32,4,17408,64,43871469,1,NVIDIA GeForce RTX 2080 Ti
32,4,8704,128,43796933,1,NVIDIA GeForce RTX 2080 Ti
32,4,4352,256,43744771,1,NVIDIA GeForce RTX 2080 Ti
32,4,2176,512,43927976,1,NVIDIA GeForce RTX 2080 Ti
32,4,1088,1024,44390635,1,NVIDIA GeForce RTX 2080 Ti
32,4,34816,64,41939936,1,NVIDIA GeForce RTX 2080 Ti
32,4,17408,128,41702697,1,NVIDIA GeForce RTX 2080 Ti
32,4,8704,256,41440516,1,NVIDIA GeForce RTX 2080 Ti
32,4,4352,512,41322742,1,NVIDIA GeForce RTX 2080 Ti
32,4,2176,1024,41838529,1,NVIDIA GeForce RTX 2080 Ti
32,8,1088,64,59143865,1,NVIDIA GeForce RTX 2080 Ti
32,8,544,128,58665804,1,NVIDIA GeForce RTX 2080 Ti
32,8,272,256,58632401,1,NVIDIA GeForce RTX 2080 Ti
32,8,136,512,58875580,1,NVIDIA GeForce RTX 2080 Ti
32,8,68,1024,59117661,1,NVIDIA GeForce RTX 2080 Ti
32,8,2176,64,59035441,1,NVIDIA GeForce RTX 2080 Ti
32,8,1088,128,58891452,1,NVIDIA GeForce RTX 2080 Ti
32,8,544,256,59311865,1,NVIDIA GeForce RTX 2080 Ti
32,8,272,512,58734387,1,NVIDIA GeForce RTX 2080 Ti
32,8,136,1024,58905816,1,NVIDIA GeForce RTX 2080 Ti
32,8,4352,64,58274412,1,NVIDIA GeForce RTX 2080 Ti
32,8,2176,128,58655930,1,NVIDIA GeForce RTX 2080 Ti
32,8,1088,256,58581665,1,NVIDIA GeForce RTX 2080 Ti
32,8,544,512,58595142,1,NVIDIA GeForce RTX 2080 Ti
32,8,272,1024,58448117,1,NVIDIA GeForce RTX 2080 Ti
32,8,8704,64,55942413,1,NVIDIA GeForce RTX 2080 Ti
32,8,4352,128,56121587,1,NVIDIA GeForce RTX 2080 Ti
32,8,2176,256,56979231,1,NVIDIA GeForce RTX 2080 Ti
32,8,1088,512,57622311,1,NVIDIA GeForce RTX 2080 Ti
32,8,544,1024,57942369,1,NVIDIA GeForce RTX 2080 Ti
32,8,17408,64,54392269,1,NVIDIA GeForce RTX 2080 Ti
32,8,8704,128,54780944,1,NVIDIA GeForce RTX 2080 Ti
32,8,4352,256,55400179,1,NVIDIA GeForce RTX 2080 Ti
32,8,2176,512,55583443,1,NVIDIA GeForce RTX 2080 Ti
32,8,1088,1024,56029871,1,NVIDIA GeForce RTX 2080 Ti
32,8,34816,64,52612746,1,NVIDIA GeForce RTX 2080 Ti
32,8,17408,128,52859160,1,NVIDIA GeForce RTX 2080 Ti
32,8,8704,256,53285739,1,NVIDIA GeForce RTX 2080 Ti
32,8,4352,512,53534935,1,NVIDIA GeForce RTX 2080 Ti
32,8,2176,1024,54147507,1,NVIDIA GeForce RTX 2080 Ti
32,8,69632,64,51603964,1,NVIDIA GeForce RTX 2080 Ti
32,8,34816,128,51578786,1,NVIDIA GeForce RTX 2080 Ti
32,8,17408,256,51480361,1,NVIDIA GeForce RTX 2080 Ti
32,8,8704,512,51602504,1,NVIDIA GeForce RTX 2080 Ti
32,8,4352,1024,53619408,1,NVIDIA GeForce RTX 2080 Ti
32,16,1088,64,61916047,1,NVIDIA GeForce RTX 2080 Ti
32,16,544,128,62847650,1,NVIDIA GeForce RTX 2080 Ti
32,16,272,256,62335249,1,NVIDIA GeForce RTX 2080 Ti
32,16,136,512,61423851,1,NVIDIA GeForce RTX 2080 Ti
32,16,68,1024,61693026,1,NVIDIA GeForce RTX 2080 Ti
32,16,2176,64,61671160,1,NVIDIA GeForce RTX 2080 Ti
32,16,1088,128,61990837,1,NVIDIA GeForce RTX 2080 Ti
32,16,544,256,62224916,1,NVIDIA GeForce RTX 2080 Ti
32,16,272,512,62062649,1,NVIDIA GeForce RTX 2080 Ti
32,16,136,1024,61572031,1,NVIDIA GeForce RTX 2080 Ti
32,16,4352,64,61598489,1,NVIDIA GeForce RTX 2080 Ti
32,16,2176,128,62037612,1,NVIDIA GeForce RTX 2080 Ti
32,16,1088,256,62127264,1,NVIDIA GeForce RTX 2080 Ti
32,16,544,512,61789832,1,NVIDIA GeForce RTX 2080 Ti
32,16,272,1024,61151420,1,NVIDIA GeForce RTX 2080 Ti
32,16,8704,64,59921092,1,NVIDIA GeForce RTX 2080 Ti
32,16,4352,128,60658287,1,NVIDIA GeForce RTX 2080 Ti
32,16,2176,256,61430598,1,NVIDIA GeForce RTX 2080 Ti
32,16,1088,512,62123330,1,NVIDIA GeForce RTX 2080 Ti
32,16,544,1024,62074091,1,NVIDIA GeForce RTX 2080 Ti
32,16,17408,64,59783965,1,NVIDIA GeForce RTX 2080 Ti
32,16,8704,128,60335703,1,NVIDIA GeForce RTX 2080 Ti
32,16,4352,256,61131484,1,NVIDIA GeForce RTX 2080 Ti
32,16,2176,512,61737781,1,NVIDIA GeForce RTX 2080 Ti
32,16,1088,1024,62313515,1,NVIDIA GeForce RTX 2080 Ti
32,16,34816,64,60540424,1,NVIDIA GeForce RTX 2080 Ti
32,16,17408,128,60737648,1,NVIDIA GeForce RTX 2080 Ti
32,16,8704,256,61933881,1,NVIDIA GeForce RTX 2080 Ti
32,16,4352,512,62239987,1,NVIDIA GeForce RTX 2080 Ti
32,16,2176,1024,62899824,1,NVIDIA GeForce RTX 2080 Ti
32,16,69632,64,60771976,1,NVIDIA GeForce RTX 2080 Ti
32,16,34816,128,61062163,1,NVIDIA GeForce RTX 2080 Ti
32,16,17408,256,62156033,1,NVIDIA GeForce RTX 2080 Ti
32,16,8704,512,62974374,1,NVIDIA GeForce RTX 2080 Ti
32,16,4352,1024,64266053,1,NVIDIA GeForce RTX 2080 Ti
32,16,139264,64,64660076,1,NVIDIA GeForce RTX 2080 Ti
32,16,69632,128,64673194,1,NVIDIA GeForce RTX 2080 Ti
32,16,34816,256,64936930,1,NVIDIA GeForce RTX 2080 Ti
32,16,17408,512,65860147,1,NVIDIA GeForce RTX 2080 Ti
32,16,8704,1024,72273973,1,NVIDIA GeForce RTX 2080 Ti
32,32,1088,64,42582510,1,NVIDIA GeForce RTX 2080 Ti
32,32,544,128,43021399,1,NVIDIA GeForce RTX 2080 Ti
32,32,272,256,42886767,1,NVIDIA GeForce RTX 2080 Ti
32,32,136,512,42960312,1,NVIDIA GeForce RTX 2080 Ti
32,32,68,1024,42989986,1,NVIDIA GeForce RTX 2080 Ti
32,32,2176,64,42307615,1,NVIDIA GeForce RTX 2080 Ti
32,32,1088,128,42413433,1,NVIDIA GeForce RTX 2080 Ti
32,32,544,256,42403966,1,NVIDIA GeForce RTX 2080 Ti
32,32,272,512,42496396,1,NVIDIA GeForce RTX 2080 Ti
32,32,136,1024,42358022,1,NVIDIA GeForce RTX 2080 Ti
32,32,4352,64,41393637,1,NVIDIA GeForce RTX 2080 Ti
32,32,2176,128,41849499,1,NVIDIA GeForce RTX 2080 Ti
32,32,1088,256,41808821,1,NVIDIA GeForce RTX 2080 Ti
32,32,544,512,41801368,1,NVIDIA GeForce RTX 2080 Ti
32,32,272,1024,42122337,1,NVIDIA GeForce RTX 2080 Ti
32,32,8704,64,41003018,1,NVIDIA GeForce RTX 2080 Ti
32,32,4352,128,40867761,1,NVIDIA GeForce RTX 2080 Ti
32,32,2176,256,41101570,1,NVIDIA GeForce RTX 2080 Ti
32,32,1088,512,41576756,1,NVIDIA GeForce RTX 2080 Ti
32,32,544,1024,42205347,1,NVIDIA GeForce RTX 2080 Ti
32,32,17408,64,41832215,1,NVIDIA GeForce RTX 2080 Ti
32,32,8704,128,41643324,1,NVIDIA GeForce RTX 2080 Ti
32,32,4352,256,41760030,1,NVIDIA GeForce RTX 2080 Ti
32,32,2176,512,42014130,1,NVIDIA GeForce RTX 2080 Ti
32,32,1088,1024,42973314,1,NVIDIA GeForce RTX 2080 Ti
32,32,34816,64,43474429,1,NVIDIA GeForce RTX 2080 Ti
32,32,17408,128,43511903,1,NVIDIA GeForce RTX 2080 Ti
32,32,8704,256,43701441,1,NVIDIA GeForce RTX 2080 Ti
32,32,4352,512,43996610,1,NVIDIA GeForce RTX 2080 Ti
32,32,2176,1024,44963309,1,NVIDIA GeForce RTX 2080 Ti
32,32,69632,64,48671362,1,NVIDIA GeForce RTX 2080 Ti
32,32,34816,128,48480599,1,NVIDIA GeForce RTX 2080 Ti
32,32,17408,256,48475194,1,NVIDIA GeForce RTX 2080 Ti
32,32,8704,512,48635230,1,NVIDIA GeForce RTX 2080 Ti
32,32,4352,1024,50781940,1,NVIDIA GeForce RTX 2080 Ti
32,32,139264,64,59661052,1,NVIDIA GeForce RTX 2080 Ti
32,32,69632,128,59229911,1,NVIDIA GeForce RTX 2080 Ti
32,32,34816,256,58294906,1,NVIDIA GeForce RTX 2080 Ti
32,32,17408,512,58514742,1,NVIDIA GeForce RTX 2080 Ti
32,32,8704,1024,63670404,1,NVIDIA GeForce RTX 2080 Ti
32,32,278528,64,85072675,1,NVIDIA GeForce RTX 2080 Ti
32,32,139264,128,85078691,1,NVIDIA GeForce RTX 2080 Ti
32,32,69632,256,84230330,1,NVIDIA GeForce RTX 2080 Ti
32,32,34816,512,84947882,1,NVIDIA GeForce RTX 2080 Ti
32,32,17408,1024,90309176,1,NVIDIA GeForce RTX 2080 Ti
64,2,1088,64,67341097,1,NVIDIA GeForce RTX 2080 Ti
64,2,544,128,66249290,1,NVIDIA GeForce RTX 2080 Ti
64,2,272,256,58954018,1,NVIDIA GeForce RTX 2080 Ti
64,2,136,512,58142090,1,NVIDIA GeForce RTX 2080 Ti
64,2,68,1024,58499200,1,NVIDIA GeForce RTX 2080 Ti
64,2,2176,64,56206291,1,NVIDIA GeForce RTX 2080 Ti
64,2,1088,128,56479459,1,NVIDIA GeForce RTX 2080 Ti
64,2,544,256,56509782,1,NVIDIA GeForce RTX 2080 Ti
64,2,272,512,56820532,1,NVIDIA GeForce RTX 2080 Ti
64,2,136,1024,56027475,1,NVIDIA GeForce RTX 2080 Ti
64,2,4352,64,50097049,1,NVIDIA GeForce RTX 2080 Ti
64,2,2176,128,50250889,1,NVIDIA GeForce RTX 2080 Ti
64,2,1088,256,50918421,1,NVIDIA GeForce RTX 2080 Ti
64,2,544,512,52184449,1,NVIDIA GeForce RTX 2080 Ti
64,2,272,1024,52968239,1,NVIDIA GeForce RTX 2080 Ti
64,2,8704,64,46966673,1,NVIDIA GeForce RTX 2080 Ti
64,2,4352,128,46879450,1,NVIDIA GeForce RTX 2080 Ti
64,2,2176,256,47121263,1,NVIDIA GeForce RTX 2080 Ti
64,2,1088,512,47805928,1,NVIDIA GeForce RTX 2080 Ti
64,2,544,1024,48473762,1,NVIDIA GeForce RTX 2080 Ti
64,2,17408,64,45887156,1,NVIDIA GeForce RTX 2080 Ti
64,2,8704,128,45646181,1,NVIDIA GeForce RTX 2080 Ti
64,2,4352,256,45528930,1,NVIDIA GeForce RTX 2080 Ti
64,2,2176,512,45672533,1,NVIDIA GeForce RTX 2080 Ti
64,2,1088,1024,45804369,1,NVIDIA GeForce RTX 2080 Ti
64,4,1088,64,64790700,1,NVIDIA GeForce RTX 2080 Ti
64,4,544,128,65095451,1,NVIDIA GeForce RTX 2080 Ti
64,4,272,256,64976033,1,NVIDIA GeForce RTX 2080 Ti
64,4,136,512,64737720,1,NVIDIA GeForce RTX 2080 Ti
64,4,68,1024,64715865,1,NVIDIA GeForce RTX 2080 Ti
64,4,2176,64,64436557,1,NVIDIA GeForce RTX 2080 Ti
64,4,1088,128,64663389,1,NVIDIA GeForce RTX 2080 Ti
64,4,544,256,63744435,1,NVIDIA GeForce RTX 2080 Ti
64,4,272,512,64221615,1,NVIDIA GeForce RTX 2080 Ti
64,4,136,1024,63890005,1,NVIDIA GeForce RTX 2080 Ti
64,4,4352,64,61554264,1,NVIDIA GeForce RTX 2080 Ti
64,4,2176,128,61492380,1,NVIDIA GeForce RTX 2080 Ti
64,4,1088,256,62223212,1,NVIDIA GeForce RTX 2080 Ti
64,4,544,512,62276124,1,NVIDIA GeForce RTX 2080 Ti
64,4,272,1024,61972274,1,NVIDIA GeForce RTX 2080 Ti
64,4,8704,64,56872268,1,NVIDIA GeForce RTX 2080 Ti
64,4,4352,128,56993511,1,NVIDIA GeForce RTX 2080 Ti
64,4,2176,256,57241323,1,NVIDIA GeForce RTX 2080 Ti
64,4,1088,512,58343068,1,NVIDIA GeForce RTX 2080 Ti
64,4,544,1024,59008998,1,NVIDIA GeForce RTX 2080 Ti
64,4,17408,64,54347921,1,NVIDIA GeForce RTX 2080 Ti
64,4,8704,128,54286034,1,NVIDIA GeForce RTX 2080 Ti
64,4,4352,256,54188438,1,NVIDIA GeForce RTX 2080 Ti
64,4,2176,512,54431112,1,NVIDIA GeForce RTX 2080 Ti
64,4,1088,1024,55087101,1,NVIDIA GeForce RTX 2080 Ti
64,4,34816,64,52904355,1,NVIDIA GeForce RTX 2080 Ti
64,4,17408,128,52686858,1,NVIDIA GeForce RTX 2080 Ti
64,4,8704,256,52345149,1,NVIDIA GeForce RTX 2080 Ti
64,4,4352,512,52149896,1,NVIDIA GeForce RTX 2080 Ti
64,4,2176,1024,52524629,1,NVIDIA GeForce RTX 2080 Ti
64,8,1088,64,73328763,1,NVIDIA GeForce RTX 2080 Ti
64,8,544,128,72895793,1,NVIDIA GeForce RTX 2080 Ti
64,8,272,256,72987072,1,NVIDIA GeForce RTX 2080 Ti
64,8,136,512,73081935,1,NVIDIA GeForce RTX 2080 Ti
64,8,68,1024,73109542,1,NVIDIA GeForce RTX 2080 Ti
64,8,2176,64,73241500,1,NVIDIA GeForce RTX 2080 Ti
64,8,1088,128,73170927,1,NVIDIA GeForce RTX 2080 Ti
64,8,544,256,73722223,1,NVIDIA GeForce RTX 2080 Ti
64,8,272,512,72878055,1,NVIDIA GeForce RTX 2080 Ti
64,8,136,1024,72459786,1,NVIDIA GeForce RTX 2080 Ti
64,8,4352,64,72180362,1,NVIDIA GeForce RTX 2080 Ti
64,8,2176,128,72439766,1,NVIDIA GeForce RTX 2080 Ti
64,8,1088,256,72847600,1,NVIDIA GeForce RTX 2080 Ti
64,8,544,512,72878071,1,NVIDIA GeForce RTX 2080 Ti
64,8,272,1024,72372103,1,NVIDIA GeForce RTX 2080 Ti
64,8,8704,64,69319441,1,NVIDIA GeForce RTX 2080 Ti
64,8,4352,128,69578404,1,NVIDIA GeForce RTX 2080 Ti
64,8,2176,256,70405007,1,NVIDIA GeForce RTX 2080 Ti
64,8,1088,512,71413295,1,NVIDIA GeForce RTX 2080 Ti
64,8,544,1024,71452523,1,NVIDIA GeForce RTX 2080 Ti
64,8,17408,64,67362200,1,NVIDIA GeForce RTX 2080 Ti
64,8,8704,128,67590741,1,NVIDIA GeForce RTX 2080 Ti
64,8,4352,256,68591405,1,NVIDIA GeForce RTX 2080 Ti
64,8,2176,512,69064978,1,NVIDIA GeForce RTX 2080 Ti
64,8,1088,1024,69554744,1,NVIDIA GeForce RTX 2080 Ti
64,8,34816,64,65191588,1,NVIDIA GeForce RTX 2080 Ti
64,8,17408,128,65404259,1,NVIDIA GeForce RTX 2080 Ti
64,8,8704,256,66009861,1,NVIDIA GeForce RTX 2080 Ti
64,8,4352,512,66585475,1,NVIDIA GeForce RTX 2080 Ti
64,8,2176,1024,67182995,1,NVIDIA GeForce RTX 2080 Ti
64,8,69632,64,63714592,1,NVIDIA GeForce RTX 2080 Ti
64,8,34816,128,63643399,1,NVIDIA GeForce RTX 2080 Ti
64,8,17408,256,63758949,1,NVIDIA GeForce RTX 2080 Ti
64,8,8704,512,64041268,1,NVIDIA GeForce RTX 2080 Ti
64,8,4352,1024,65678247,1,NVIDIA GeForce RTX 2080 Ti
64,16,1088,64,74964973,1,NVIDIA GeForce RTX 2080 Ti
64,16,544,128,75568438,1,NVIDIA GeForce RTX 2080 Ti
64,16,272,256,75839098,1,NVIDIA GeForce RTX 2080 Ti
64,16,136,512,75367708,1,NVIDIA GeForce RTX 2080 Ti
64,16,68,1024,75676039,1,NVIDIA GeForce RTX 2080 Ti
64,16,2176,64,75778844,1,NVIDIA GeForce RTX 2080 Ti
64,16,1088,128,75848226,1,NVIDIA GeForce RTX 2080 Ti
64,16,544,256,75694140,1,NVIDIA GeForce RTX 2080 Ti
64,16,272,512,76276326,1,NVIDIA GeForce RTX 2080 Ti
64,16,136,1024,75065108,1,NVIDIA GeForce RTX 2080 Ti
64,16,4352,64,75527743,1,NVIDIA GeForce RTX 2080 Ti
64,16,2176,128,75795818,1,NVIDIA GeForce RTX 2080 Ti
64,16,1088,256,75548936,1,NVIDIA GeForce RTX 2080 Ti
64,16,544,512,75533658,1,NVIDIA GeForce RTX 2080 Ti
64,16,272,1024,75349772,1,NVIDIA GeForce RTX 2080 Ti
64,16,8704,64,73741467,1,NVIDIA GeForce RTX 2080 Ti
64,16,4352,128,74012492,1,NVIDIA GeForce RTX 2080 Ti
64,16,2176,256,74935797,1,NVIDIA GeForce RTX 2080 Ti
64,16,1088,512,75931231,1,NVIDIA GeForce RTX 2080 Ti
64,16,544,1024,75541284,1,NVIDIA GeForce RTX 2080 Ti
64,16,17408,64,73185844,1,NVIDIA GeForce RTX 2080 Ti
64,16,8704,128,73995780,1,NVIDIA GeForce RTX 2080 Ti
64,16,4352,256,74414981,1,NVIDIA GeForce RTX 2080 Ti
64,16,2176,512,75704274,1,NVIDIA GeForce RTX 2080 Ti
64,16,1088,1024,76095411,1,NVIDIA GeForce RTX 2080 Ti
64,16,34816,64,73974765,1,NVIDIA GeForce RTX 2080 Ti
64,16,17408,128,74434018,1,NVIDIA GeForce RTX 2080 Ti
64,16,8704,256,75729697,1,NVIDIA GeForce RTX 2080 Ti
64,16,4352,512,76100908,1,NVIDIA GeForce RTX 2080 Ti
64,16,2176,1024,76620599,1,NVIDIA GeForce RTX 2080 Ti
64,16,69632,64,74456292,1,NVIDIA GeForce RTX 2080 Ti
64,16,34816,128,74857905,1,NVIDIA GeForce RTX 2080 Ti
64,16,17408,256,76465349,1,NVIDIA GeForce RTX 2080 Ti
64,16,8704,512,76853398,1,NVIDIA GeForce RTX 2080 Ti
64,16,4352,1024,77881403,1,NVIDIA GeForce RTX 2080 Ti
64,16,139264,64,77314544,1,NVIDIA GeForce RTX 2080 Ti
64,16,69632,128,77317756,1,NVIDIA GeForce RTX 2080 Ti
64,16,34816,256,78077606,1,NVIDIA GeForce RTX 2080 Ti
64,16,17408,512,78981695,1,NVIDIA GeForce RTX 2080 Ti
64,16,8704,1024,85275839,1,NVIDIA GeForce RTX 2080 Ti
64,32,1088,64,52867512,1,NVIDIA GeForce RTX 2080 Ti
64,32,544,128,53156680,1,NVIDIA GeForce RTX 2080 Ti
64,32,272,256,53368592,1,NVIDIA GeForce RTX 2080 Ti
64,32,136,512,53447841,1,NVIDIA GeForce RTX 2080 Ti
64,32,68,1024,53375817,1,NVIDIA GeForce RTX 2080 Ti
64,32,2176,64,52679082,1,NVIDIA GeForce RTX 2080 Ti
64,32,1088,128,52768381,1,NVIDIA GeForce RTX 2080 Ti
64,32,544,256,52833999,1,NVIDIA GeForce RTX 2080 Ti
64,32,272,512,52966013,1,NVIDIA GeForce RTX 2080 Ti
64,32,136,1024,52870950,1,NVIDIA GeForce RTX 2080 Ti
64,32,4352,64,51564956,1,NVIDIA GeForce RTX 2080 Ti
64,32,2176,128,51743778,1,NVIDIA GeForce RTX 2080 Ti
64,32,1088,256,52162553,1,NVIDIA GeForce RTX 2080 Ti
64,32,544,512,52396956,1,NVIDIA GeForce RTX 2080 Ti
64,32,272,1024,52529658,1,NVIDIA GeForce RTX 2080 Ti
64,32,8704,64,50989085,1,NVIDIA GeForce RTX 2080 Ti
64,32,4352,128,50813450,1,NVIDIA GeForce RTX 2080 Ti
64,32,2176,256,51103687,1,NVIDIA GeForce RTX 2080 Ti
64,32,1088,512,51786459,1,NVIDIA GeForce RTX 2080 Ti
64,32,544,1024,52618314,1,NVIDIA GeForce RTX 2080 Ti
64,32,17408,64,51764963,1,NVIDIA GeForce RTX 2080 Ti
64,32,8704,128,51762653,1,NVIDIA GeForce RTX 2080 Ti
64,32,4352,256,52020287,1,NVIDIA GeForce RTX 2080 Ti
64,32,2176,512,52475275,1,NVIDIA GeForce RTX 2080 Ti
64,32,1088,1024,53216796,1,NVIDIA GeForce RTX 2080 Ti
64,32,34816,64,53627252,1,NVIDIA GeForce RTX 2080 Ti
64,32,17408,128,53593987,1,NVIDIA GeForce RTX 2080 Ti
64,32,8704,256,53926570,1,NVIDIA GeForce RTX 2080 Ti
64,32,4352,512,54370524,1,NVIDIA GeForce RTX 2080 Ti
64,32,2176,1024,55184994,1,NVIDIA GeForce RTX 2080 Ti
64,32,69632,64,57909760,1,NVIDIA GeForce RTX 2080 Ti
64,32,34816,128,57884710,1,NVIDIA GeForce RTX 2080 Ti
64,32,17408,256,57902148,1,NVIDIA GeForce RTX 2080 Ti
64,32,8704,512,58319786,1,NVIDIA GeForce RTX 2080 Ti
64,32,4352,1024,61056358,1,NVIDIA GeForce RTX 2080 Ti
64,32,139264,64,68829405,1,NVIDIA GeForce RTX 2080 Ti
64,32,69632,128,68374987,1,NVIDIA GeForce RTX 2080 Ti
64,32,34816,256,67522056,1,NVIDIA GeForce RTX 2080 Ti
64,32,17408,512,67554095,1,NVIDIA GeForce RTX 2080 Ti
64,32,8704,1024,73435122,1,NVIDIA GeForce RTX 2080 Ti
64,32,278528,64,90620514,1,NVIDIA GeForce RTX 2080 Ti
64,32,139264,128,90704675,1,NVIDIA GeForce RTX 2080 Ti
64,32,69632,256,90170487,1,NVIDIA GeForce RTX 2080 Ti
64,32,34816,512,91334221,1,NVIDIA GeForce RTX 2080 Ti
64,32,17408,1024,99213717,1,NVIDIA GeForce RTX 2080 Ti
128,2,1088,64,83675093,1,NVIDIA GeForce RTX 2080 Ti
128,2,544,128,79341555,1,NVIDIA GeForce RTX 2080 Ti
128,2,272,256,72883765,1,NVIDIA GeForce RTX 2080 Ti
